id,host_id,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
70095,353965,Manhattan,Inwood,Private room,90,2,120,30-06-2019,1.27,1,132
70128,354330,Manhattan,East Village,Private room,65,3,52,10-01-2019,0.63,1,5
70609,72062,Manhattan,East Village,Entire home/apt,500,2,48,16-06-2019,0.48,4,297
71010,361855,Manhattan,Washington Heights,Entire home/apt,250,3,32,24-05-2019,0.43,2,276
71248,363834,Manhattan,Chinatown,Entire home/apt,125,25,43,17-06-2019,0.42,1,102
71366,364955,Manhattan,West Village,Entire home/apt,200,30,39,25-06-2019,0.44,1,251
71384,365153,Brooklyn,Greenpoint,Entire home/apt,229,1,50,13-05-2014,0.5,1,188
71812,369015,Bronx,Kingsbridge,Entire home/apt,90,30,4,02-01-2019,0.35,2,346
72190,373085,Manhattan,Upper West Side,Entire home/apt,110,13,38,15-02-2019,0.39,1,0
72265,340692,Brooklyn,Greenpoint,Private room,59,3,29,16-06-2019,0.36,1,15
74073,211877,Brooklyn,Williamsburg,Entire home/apt,195,4,59,23-06-2019,0.6,1,71
74240,389924,Brooklyn,Williamsburg,Entire home/apt,169,1,68,07-06-2019,0.67,2,215
74333,331328,Manhattan,East Harlem,Entire home/apt,113,14,26,25-11-2015,0.27,3,253
74404,391325,Manhattan,Harlem,Entire home/apt,250,14,31,22-08-2012,0.31,1,78
74680,265109,Queens,Astoria,Entire home/apt,115,2,198,31-05-2019,2.01,1,257
74860,394752,Brooklyn,Greenpoint,Private room,55,2,1,28-03-2011,0.01,1,0
75193,308875,Brooklyn,Williamsburg,Private room,69,2,220,22-06-2019,2.17,2,8
75635,401696,Manhattan,Lower East Side,Entire home/apt,150,3,286,27-06-2019,2.81,1,191
76761,118971,Brooklyn,South Slope,Entire home/apt,169,2,398,28-06-2019,3.97,3,182
77765,417504,Brooklyn,Greenpoint,Private room,179,3,36,01-07-2019,0.36,28,79
77936,134355,Manhattan,Hell's Kitchen,Private room,150,3,36,14-06-2019,0.36,1,49
78919,422561,Brooklyn,Boerum Hill,Entire home/apt,135,4,6,05-02-2016,0.1,1,0
79067,425506,Brooklyn,Clinton Hill,Entire home/apt,350,6,14,20-04-2019,0.3,1,156
79782,430188,Brooklyn,Williamsburg,Private room,120,14,76,31-03-2019,0.76,6,343
80493,434987,Manhattan,East Village,Private room,71,2,182,04-07-2019,1.81,1,200
80684,417504,Brooklyn,Greenpoint,Private room,349,3,8,27-03-2016,0.09,28,60
80700,417504,Brooklyn,Greenpoint,Private room,349,3,7,24-05-2019,0.07,28,60
80924,438133,Brooklyn,Park Slope,Entire home/apt,165,30,34,25-09-2018,0.51,2,189
81739,417504,Brooklyn,Greenpoint,Private room,249,3,2,12-05-2011,0.02,28,60
82549,448312,Brooklyn,Brooklyn Heights,Private room,100,3,66,16-09-2016,0.68,2,0
82550,448312,Brooklyn,Brooklyn Heights,Entire home/apt,200,3,80,30-06-2019,0.85,2,106
82638,449787,Manhattan,East Village,Entire home/apt,169,4,240,06-06-2019,2.4,1,276
82928,451545,Brooklyn,Bedford-Stuyvesant,Entire home/apt,185,3,46,02-07-2019,1.07,1,248
83243,453519,Brooklyn,Bushwick,Entire home/apt,65,2,228,10-06-2019,2.27,1,194
83446,454756,Brooklyn,Fort Greene,Entire home/apt,130,35,5,03-09-2018,0.05,1,135
83722,456638,Brooklyn,Williamsburg,Entire home/apt,199,30,8,26-08-2018,0.11,1,30
83847,410094,Manhattan,East Village,Entire home/apt,225,2,33,02-01-2019,0.33,1,0
84010,417504,Brooklyn,Greenpoint,Private room,179,3,13,27-06-2019,0.14,28,81
84059,459054,Brooklyn,Crown Heights,Entire home/apt,150,5,5,22-07-2018,0.05,1,0
84659,462776,Manhattan,East Village,Entire home/apt,139,1,388,26-06-2019,3.88,1,142
84905,464506,Manhattan,Two Bridges,Private room,95,3,223,23-06-2019,2.22,2,60
85094,322716,Brooklyn,Crown Heights,Entire home/apt,79,15,11,14-01-2019,0.11,5,179
86215,327900,Manhattan,Lower East Side,Entire home/apt,150,2,151,24-06-2019,1.51,2,52
89621,209460,Brooklyn,Bedford-Stuyvesant,Entire home/apt,90,3,218,28-06-2019,2.26,4,324
93313,25183,Brooklyn,Bedford-Stuyvesant,Entire home/apt,120,2,75,23-06-2019,0.76,2,237
94035,35375,Queens,Astoria,Private room,80,1,42,06-07-2019,1.21,2,365
94477,478395,Brooklyn,Bedford-Stuyvesant,Entire home/apt,175,2,370,05-07-2019,3.74,1,204
94783,473113,Brooklyn,Crown Heights,Entire home/apt,120,5,104,21-06-2019,1.04,1,272
95747,509341,Brooklyn,Williamsburg,Entire home/apt,140,7,13,18-07-2016,0.13,1,0
95883,509918,Brooklyn,Bedford-Stuyvesant,Entire home/apt,200,5,4,26-12-2018,0.07,1,9
96471,116599,Brooklyn,Clinton Hill,Private room,165,4,11,07-06-2019,0.11,3,365
98330,31374,Manhattan,Kips Bay,Entire home/apt,125,4,1,03-01-2012,0.01,3,181
98663,520279,Manhattan,Chelsea,Entire home/apt,130,30,19,11-06-2018,0.19,1,189
99070,522065,Manhattan,East Harlem,Shared room,65,7,131,26-05-2019,1.31,2,0
99085,522164,Brooklyn,Fort Greene,Entire home/apt,123,30,15,01-05-2019,0.15,1,189
100002,523218,Manhattan,Washington Heights,Private room,67,2,136,17-06-2019,1.37,1,296
100184,526653,Queens,Queens Village,Private room,50,1,43,08-07-2019,0.45,1,88
100186,526805,Brooklyn,Gowanus,Entire home/apt,130,7,98,28-06-2019,0.99,1,35
101053,530032,Brooklyn,Williamsburg,Private room,100,3,31,01-03-2019,0.31,1,0
102995,178043,Manhattan,Upper West Side,Entire home/apt,212,21,45,01-01-2018,0.46,1,35
103161,465278,Brooklyn,Williamsburg,Entire home/apt,190,3,124,26-06-2019,1.76,1,359
103311,417504,Brooklyn,Greenpoint,Private room,599,3,9,19-05-2018,0.09,28,60
103806,251176,Manhattan,East Village,Entire home/apt,249,5,166,27-05-2019,1.68,2,365
105469,547386,Queens,Rockaway Beach,Private room,70,27,13,21-09-2015,0.13,1,335
105510,322716,Brooklyn,Crown Heights,Entire home/apt,100,30,15,05-01-2019,0.16,5,282
106363,551055,Manhattan,Harlem,Private room,60,3,380,26-06-2019,3.83,2,247
106647,552679,Brooklyn,Bedford-Stuyvesant,Entire home/apt,135,2,86,16-06-2019,0.87,1,102
107630,306739,Brooklyn,Greenpoint,Entire home/apt,175,3,248,20-06-2019,2.53,3,274
107895,3088389,Manhattan,Upper West Side,Entire home/apt,120,5,49,19-06-2019,0.56,1,201
110739,568568,Manhattan,Midtown,Entire home/apt,169,18,54,03-07-2019,0.57,1,98
112100,572527,Brooklyn,Crown Heights,Entire home/apt,165,7,3,01-01-2013,0.03,1,157
112304,573316,Manhattan,Harlem,Private room,90,1,1,02-01-2016,0.02,1,0
112359,571952,Manhattan,Upper East Side,Entire home/apt,225,2,56,28-12-2018,0.57,1,312
112435,181376,Brooklyn,Fort Greene,Private room,95,2,163,24-05-2019,1.66,2,331
113265,314582,Brooklyn,Crown Heights,Private room,55,2,247,21-06-2019,2.51,2,275
113945,275582,Manhattan,Hell's Kitchen,Private room,85,10,116,11-05-2019,1.17,1,174
114123,579495,Brooklyn,South Slope,Entire home/apt,199,14,27,19-05-2019,0.28,2,223
114229,314941,Manhattan,Lower East Side,Entire home/apt,211,1,52,08-06-2019,0.6,3,361
114969,582598,Manhattan,Midtown,Entire home/apt,145,6,39,24-09-2018,0.4,1,0
115535,567187,Manhattan,Harlem,Private room,65,14,35,01-06-2019,0.35,1,283
115678,127772,Manhattan,Harlem,Entire home/apt,99,1,320,23-06-2019,3.23,1,220
115748,585166,Queens,Astoria,Entire home/apt,110,4,30,16-06-2019,0.32,1,363
116940,209460,Brooklyn,Crown Heights,Entire home/apt,80,3,225,24-06-2019,2.27,4,315
117425,593115,Brooklyn,Brooklyn Heights,Entire home/apt,150,30,95,26-05-2018,0.96,1,281
118061,2248897,Brooklyn,Bedford-Stuyvesant,Entire home/apt,110,4,70,28-06-2019,0.75,1,283
118430,585458,Manhattan,Chelsea,Private room,290,2,35,03-01-2019,0.36,1,20
120362,138069,Brooklyn,Williamsburg,Entire home/apt,190,4,50,02-07-2019,0.51,1,331
121687,262812,Brooklyn,Williamsburg,Entire home/apt,200,2,29,23-06-2019,0.31,1,36
121861,611716,Brooklyn,Park Slope,Entire home/apt,165,2,23,02-05-2016,0.23,2,7
123784,617990,Manhattan,Harlem,Entire home/apt,110,2,142,16-06-2019,1.44,2,301
125053,622460,Manhattan,East Village,Entire home/apt,395,2,70,01-07-2019,0.73,1,170
125163,622855,Brooklyn,Bedford-Stuyvesant,Private room,99,2,38,03-06-2019,0.54,2,307
125594,308652,Brooklyn,Kensington,Private room,39,1,82,19-05-2019,0.94,2,365
126443,627217,Manhattan,East Village,Entire home/apt,189,2,403,07-07-2019,4.1,3,201
126816,620288,Manhattan,Upper West Side,Private room,85,1,3,06-11-2014,0.03,1,0
127387,23276,Brooklyn,Gowanus,Entire home/apt,260,30,3,04-08-2014,0.03,1,316
128975,256161,Manhattan,Harlem,Entire home/apt,122,1,116,13-06-2019,1.18,5,271
131154,275563,Brooklyn,Greenpoint,Entire home/apt,165,2,175,07-07-2019,1.79,1,139
132516,85330,Queens,Forest Hills,Entire home/apt,97,3,28,01-07-2019,1.21,3,209
132570,651390,Manhattan,West Village,Entire home/apt,170,4,24,26-12-2017,0.25,1,0
132695,507186,Brooklyn,Williamsburg,Entire home/apt,125,2,15,06-06-2016,0.15,1,0
133025,653405,Manhattan,Murray Hill,Private room,130,4,105,06-06-2019,1.07,1,193
134934,652842,Brooklyn,Williamsburg,Entire home/apt,225,10,22,30-05-2019,0.38,1,52
135393,663764,Brooklyn,East Flatbush,Private room,50,2,263,24-06-2019,2.69,2,136
135465,663879,Brooklyn,Fort Greene,Entire home/apt,170,3,86,20-06-2019,0.91,2,286
135706,665013,Manhattan,Chelsea,Entire home/apt,132,4,10,01-01-2017,0.1,1,0
136493,663384,Brooklyn,Park Slope,Entire home/apt,250,7,18,27-05-2019,0.21,1,18
138216,674970,Brooklyn,Greenpoint,Entire home/apt,141,5,8,08-07-2018,0.21,1,9
139624,680818,Brooklyn,Crown Heights,Entire home/apt,64,20,70,31-01-2019,0.73,1,3
140133,622866,Brooklyn,Williamsburg,Entire home/apt,249,3,150,05-07-2019,1.55,1,277
140425,683975,Brooklyn,Crown Heights,Private room,79,2,115,25-05-2017,1.18,1,0
140973,686147,Manhattan,East Village,Entire home/apt,185,2,69,26-05-2019,0.71,1,233
141154,686768,Brooklyn,Boerum Hill,Entire home/apt,120,3,232,22-06-2019,2.41,1,221
141335,687361,Brooklyn,Park Slope,Entire home/apt,495,1,35,13-01-2018,0.41,1,355
141890,689661,Manhattan,Nolita,Entire home/apt,375,3,18,01-10-2013,0.21,1,0
141984,630453,Manhattan,Nolita,Entire home/apt,175,3,68,10-06-2019,0.69,1,277
142069,277747,Manhattan,East Village,Entire home/apt,150,4,22,10-11-2014,0.23,1,0
144087,616825,Manhattan,Harlem,Entire home/apt,259,8,17,18-05-2019,0.17,1,343
144148,299755,Manhattan,East Village,Private room,96,1,34,05-01-2016,0.58,1,0
145064,404424,Brooklyn,Williamsburg,Entire home/apt,145,7,8,06-06-2014,0.08,1,0
145994,706418,Manhattan,Upper West Side,Entire home/apt,95,5,2,06-07-2018,0.08,1,0
146754,709434,Brooklyn,Windsor Terrace,Entire home/apt,250,4,52,27-04-2019,0.72,1,188
147586,709334,Manhattan,Harlem,Entire home/apt,295,2,74,16-06-2019,0.76,2,264
148201,715807,Manhattan,Greenwich Village,Entire home/apt,175,3,18,31-05-2013,0.19,1,0
148259,716064,Brooklyn,Williamsburg,Entire home/apt,451,2,72,11-05-2019,0.86,1,331
148825,718349,Manhattan,Upper West Side,Entire home/apt,165,2,191,29-06-2019,2.18,1,236
149777,716306,Bronx,Woodlawn,Entire home/apt,77,1,197,23-06-2019,2.49,1,309
150804,726333,Manhattan,Lower East Side,Entire home/apt,250,4,19,06-07-2019,0.2,1,0
151199,722320,Queens,Astoria,Entire home/apt,129,1,414,03-07-2019,4.34,1,245
151478,216191,Brooklyn,Williamsburg,Private room,98,2,8,11-12-2018,0.09,4,0
152078,731904,Manhattan,East Village,Private room,95,7,25,12-02-2019,0.3,1,359
152259,256161,Manhattan,Harlem,Private room,55,3,119,28-05-2019,1.22,5,333
152263,732535,Manhattan,Harlem,Entire home/apt,300,2,203,06-07-2019,2.14,3,258
152520,733894,Queens,Sunnyside,Private room,42,40,53,16-11-2018,0.55,3,236
153405,737585,Brooklyn,Greenpoint,Entire home/apt,125,2,104,16-06-2019,1.09,1,22
153780,739499,Manhattan,East Village,Private room,175,3,175,28-06-2019,1.8,1,236
154934,745069,Manhattan,Harlem,Private room,75,3,38,08-05-2018,0.42,3,365
155296,656841,Brooklyn,Williamsburg,Entire home/apt,255,45,39,02-05-2019,0.5,1,89
157673,757166,Brooklyn,Bedford-Stuyvesant,Entire home/apt,72,31,88,16-06-2019,0.91,1,164
158061,758441,Brooklyn,Bedford-Stuyvesant,Private room,165,1,27,08-10-2017,0.28,4,311
158176,573065,Brooklyn,Williamsburg,Entire home/apt,165,5,117,29-06-2019,1.28,1,23
158290,759583,Brooklyn,Clinton Hill,Private room,75,3,43,20-05-2019,0.44,2,365
158913,762563,Brooklyn,Greenpoint,Entire home/apt,130,5,4,13-03-2015,0.05,1,0
158955,465589,Brooklyn,Williamsburg,Entire home/apt,139,2,385,29-06-2019,4,1,222
159749,54275,Brooklyn,Bedford-Stuyvesant,Private room,88,1,64,01-07-2019,0.68,3,238
159815,54275,Brooklyn,Bedford-Stuyvesant,Private room,80,1,39,24-06-2019,0.41,3,218
159913,759883,Manhattan,Chelsea,Private room,150,2,37,03-07-2019,1.79,1,0
160609,769247,Manhattan,Upper West Side,Entire home/apt,200,3,10,01-01-2019,0.12,1,0
160994,770831,Manhattan,East Village,Entire home/apt,200,2,103,24-06-2019,1.08,1,235
161366,733894,Queens,Sunnyside,Private room,42,40,41,01-06-2019,0.43,3,246
161394,772300,Brooklyn,Williamsburg,Private room,90,6,3,31-08-2014,0.03,1,0
161996,1856604,Manhattan,Harlem,Entire home/apt,295,3,227,26-06-2019,2.33,1,247
162493,776490,Brooklyn,Williamsburg,Entire home/apt,450,5,37,27-12-2018,0.79,1,15
162508,776645,Brooklyn,Crown Heights,Entire home/apt,130,2,29,28-06-2019,0.35,1,119
163627,242506,Brooklyn,Williamsburg,Private room,89,3,205,31-12-2017,2.31,3,0
163809,781647,Manhattan,Harlem,Entire home/apt,198,5,42,03-06-2019,0.44,2,234
163814,627217,Manhattan,East Village,Entire home/apt,99,2,280,05-07-2019,2.92,3,257
163836,32169,Brooklyn,Greenpoint,Private room,46,4,86,08-06-2019,0.89,3,350
164989,69439,Manhattan,SoHo,Private room,140,2,54,16-06-2019,0.56,1,221
165080,787273,Brooklyn,Carroll Gardens,Entire home/apt,500,7,7,29-08-2018,0.07,1,0
165461,867225,Manhattan,Morningside Heights,Private room,75,5,57,01-01-2019,0.59,2,201
165824,733894,Queens,Sunnyside,Private room,33,44,31,01-05-2019,0.32,3,161
166006,791287,Manhattan,Upper West Side,Entire home/apt,250,31,188,23-08-2018,1.94,1,259
166172,792159,Brooklyn,Bushwick,Private room,60,3,480,07-07-2019,6.7,1,0
166541,793620,Manhattan,Washington Heights,Private room,75,2,34,15-06-2019,0.35,1,222
166983,795640,Brooklyn,Carroll Gardens,Entire home/apt,350,5,6,08-08-2015,0.06,1,0
167013,306605,Manhattan,Chelsea,Entire home/apt,205,9,3,13-05-2018,0.04,2,76
167017,795889,Brooklyn,Park Slope,Entire home/apt,219,5,2,31-08-2014,0.03,1,0
167222,22486,Brooklyn,Park Slope,Private room,60,1,20,24-08-2018,0.21,6,258
167482,789257,Manhattan,Upper West Side,Entire home/apt,185,2,129,07-06-2019,1.33,1,14
168084,800982,Manhattan,East Village,Entire home/apt,190,3,147,30-06-2019,1.6,1,27
168123,720558,Brooklyn,South Slope,Entire home/apt,105,28,101,01-07-2019,1.06,1,167
168546,803086,Manhattan,East Harlem,Entire home/apt,250,2,11,02-01-2016,0.12,2,68
168810,747698,Manhattan,Upper West Side,Entire home/apt,175,65,11,15-10-2013,0.12,1,358
169002,805344,Manhattan,Harlem,Private room,65,2,41,16-06-2019,0.43,2,59
169152,806112,Brooklyn,Bedford-Stuyvesant,Entire home/apt,75,2,87,18-04-2017,1.09,1,0
169306,806214,Bronx,University Heights,Private room,37,4,117,21-05-2019,1.21,1,232
169464,806774,Brooklyn,Williamsburg,Entire home/apt,85,2,86,16-05-2019,0.89,2,15
170420,812814,Manhattan,East Harlem,Entire home/apt,79,2,15,15-02-2016,0.16,1,0
170761,67778,Brooklyn,Fort Greene,Private room,85,2,35,02-07-2019,0.55,2,161
171776,803086,Manhattan,Harlem,Private room,170,2,17,01-10-2015,0.18,2,88
172700,302772,Manhattan,Lower East Side,Private room,115,3,3,15-02-2016,0.04,2,337
172870,781647,Manhattan,Harlem,Private room,89,5,43,03-01-2018,0.47,2,247
173072,826192,Manhattan,Harlem,Shared room,49,3,168,06-07-2019,4.6,1,248
173151,826459,Brooklyn,Greenpoint,Private room,91,3,241,24-06-2019,2.49,1,287
173742,829652,Manhattan,Gramercy,Entire home/apt,400,2,105,23-06-2019,1.13,1,304
174527,833926,Brooklyn,Bushwick,Entire home/apt,150,2,11,28-10-2018,0.46,1,0
174966,836168,Manhattan,Upper West Side,Entire home/apt,2000,30,30,05-05-2018,0.33,11,0
176135,842125,Brooklyn,Crown Heights,Entire home/apt,97,3,31,23-10-2018,0.32,1,193
176653,844862,Manhattan,East Village,Private room,100,4,49,07-05-2019,0.51,2,43
176962,846309,Brooklyn,Williamsburg,Entire home/apt,179,4,23,13-04-2019,0.24,1,25
177421,848748,Brooklyn,Greenpoint,Entire home/apt,500,2,20,24-06-2019,0.21,2,127
177495,848960,Manhattan,Chelsea,Entire home/apt,429,10,18,24-06-2019,0.9,1,0
177606,849492,Manhattan,Kips Bay,Entire home/apt,189,6,90,23-06-2019,0.95,1,303
179670,21475,Manhattan,Lower East Side,Private room,120,2,99,27-06-2019,1.04,1,345
179741,314941,Manhattan,Nolita,Entire home/apt,300,1,6,28-06-2019,0.06,3,115
180507,864735,Queens,Astoria,Entire home/apt,107,30,21,01-12-2018,0.22,8,200
180792,864735,Queens,Astoria,Entire home/apt,95,30,24,04-04-2019,0.26,8,271
181972,872121,Manhattan,Harlem,Entire home/apt,199,2,111,02-06-2019,1.17,1,12
182069,39260,Manhattan,East Harlem,Entire home/apt,120,2,86,20-06-2019,0.91,1,268
182095,872805,Manhattan,West Village,Entire home/apt,199,15,66,29-04-2019,0.69,2,89
182177,873273,Bronx,Allerton,Entire home/apt,125,2,271,20-06-2019,2.84,2,347
182649,876054,Brooklyn,Williamsburg,Private room,70,2,227,18-06-2019,2.4,1,37
185266,889106,Brooklyn,Williamsburg,Private room,75,4,80,06-07-2019,1.55,1,0
187488,871727,Manhattan,West Village,Private room,100,30,5,03-12-2018,0.07,1,359
187566,279078,Brooklyn,Bedford-Stuyvesant,Entire home/apt,99,2,187,10-06-2019,1.97,2,287
187986,904833,Manhattan,Chelsea,Entire home/apt,250,1,2,28-08-2015,0.02,1,0
188146,906200,Brooklyn,Williamsburg,Entire home/apt,350,6,1,01-01-2016,0.02,1,233
188661,909146,Brooklyn,Prospect Heights,Entire home/apt,170,3,67,20-10-2018,0.7,1,129
188674,909234,Manhattan,East Village,Entire home/apt,165,1,63,12-01-2018,0.68,1,0
189135,179020,Manhattan,Hell's Kitchen,Private room,99,1,89,01-07-2019,1,1,353
189181,912541,Manhattan,Chelsea,Private room,255,4,1,20-04-2014,0.02,1,365
189732,489400,Brooklyn,East New York,Entire home/apt,169,3,177,29-06-2019,1.86,1,297
189787,915640,Brooklyn,Crown Heights,Entire home/apt,99,4,90,30-06-2019,0.94,1,56
190267,918866,Manhattan,Upper East Side,Entire home/apt,169,7,39,07-07-2019,0.41,1,44
190542,920542,Brooklyn,Bedford-Stuyvesant,Entire home/apt,160,3,42,18-05-2019,0.44,1,355
190968,922922,Brooklyn,Prospect Heights,Entire home/apt,215,3,33,08-05-2019,0.35,1,156
190974,874471,Brooklyn,Park Slope,Entire home/apt,130,3,179,29-05-2019,2.02,1,273
191075,923915,Manhattan,East Village,Private room,110,3,81,28-03-2019,0.85,2,274
193105,936114,Manhattan,Hell's Kitchen,Private room,150,28,43,29-06-2019,0.45,2,258
193333,302936,Brooklyn,Williamsburg,Private room,65,30,52,31-10-2018,0.54,1,276
193393,938056,Queens,Sunnyside,Private room,75,2,160,25-06-2019,1.68,1,65
193853,48599,Manhattan,Chelsea,Entire home/apt,149,6,23,21-05-2018,0.27,2,0
194154,936830,Manhattan,Upper West Side,Private room,89,6,35,18-06-2017,0.37,1,180
195123,940724,Manhattan,Washington Heights,Private room,50,1,225,12-06-2019,2.35,1,343
195233,949221,Brooklyn,Prospect-Lefferts Gardens,Private room,43,1,401,04-07-2019,6.62,2,43
195240,949221,Brooklyn,Prospect-Lefferts Gardens,Private room,42,1,72,17-06-2019,0.84,2,96
195578,304493,Brooklyn,Williamsburg,Private room,85,1,46,30-12-2018,0.97,1,59
195971,953279,Brooklyn,Bedford-Stuyvesant,Entire home/apt,139,3,83,23-06-2019,1.19,1,255
195989,611716,Brooklyn,Park Slope,Private room,105,1,211,15-06-2019,2.21,2,252
196010,953565,Brooklyn,Park Slope,Entire home/apt,265,5,15,14-06-2015,0.16,1,0
197155,960836,Manhattan,Hell's Kitchen,Entire home/apt,149,1,122,23-06-2019,1.29,1,20
197753,964482,Manhattan,Harlem,Private room,68,2,295,12-06-2019,3.9,2,188
197942,289135,Brooklyn,Bedford-Stuyvesant,Entire home/apt,99,3,207,07-07-2019,2.18,1,304
199195,971075,Manhattan,Harlem,Private room,75,3,50,30-03-2019,0.65,2,38
199312,973438,Brooklyn,Williamsburg,Private room,100,2,273,24-06-2019,2.85,1,254
200955,568325,Manhattan,East Village,Entire home/apt,160,30,25,30-04-2018,0.26,1,46
201992,988350,Brooklyn,Park Slope,Entire home/apt,190,4,105,11-05-2019,1.62,1,328
202273,918087,Brooklyn,Bedford-Stuyvesant,Private room,67,4,72,26-12-2016,0.76,3,0
203901,1000477,Manhattan,Upper East Side,Entire home/apt,190,1,8,18-09-2016,0.08,1,0
204065,51038,Brooklyn,Clinton Hill,Entire home/apt,248,2,58,04-06-2019,0.61,6,199
204833,903686,Brooklyn,Williamsburg,Private room,100,6,8,17-09-2015,0.09,1,249
204959,464506,Manhattan,Chinatown,Private room,95,3,172,02-07-2019,1.84,2,64
205043,1007558,Manhattan,Theater District,Private room,150,1,330,20-06-2019,7.14,1,111
205485,1010242,Brooklyn,Bedford-Stuyvesant,Entire home/apt,145,3,123,11-06-2019,1.29,1,287
205735,1011426,Brooklyn,Bushwick,Private room,41,2,55,30-04-2019,0.59,1,286
205867,1012691,Brooklyn,Williamsburg,Entire home/apt,120,4,87,03-07-2019,0.99,1,263
206071,12221,Bronx,Concourse Village,Private room,50,3,258,25-06-2019,2.7,2,276
206316,1014639,Brooklyn,Fort Greene,Entire home/apt,157,2,4,27-08-2018,0.18,1,0
206772,1017473,Brooklyn,Williamsburg,Entire home/apt,195,14,31,26-05-2019,0.33,1,263
206957,1018472,Brooklyn,Sheepshead Bay,Entire home/apt,70,4,128,15-11-2016,1.34,2,90
208148,1024355,Brooklyn,Williamsburg,Entire home/apt,185,3,14,31-08-2015,0.15,1,0
208889,1029021,Brooklyn,Bedford-Stuyvesant,Entire home/apt,145,3,30,24-06-2019,0.32,3,11
209310,1031148,Queens,Sunnyside,Private room,50,28,258,28-05-2019,2.9,1,287
211078,306739,Brooklyn,Greenpoint,Entire home/apt,185,3,228,25-04-2018,2.39,3,1
211974,272730,Manhattan,East Village,Entire home/apt,250,1,60,01-07-2019,0.65,1,0
212109,666271,Manhattan,West Village,Private room,80,90,9,30-06-2019,0.2,1,338
212178,1094178,Manhattan,Theater District,Entire home/apt,230,2,179,19-06-2019,1.88,1,44
212544,1096084,Brooklyn,Gowanus,Entire home/apt,100,7,9,23-06-2016,0.1,1,0
213272,293130,Brooklyn,Bushwick,Private room,40,1,1,21-04-2019,0.37,1,5
