ID,Name,Gender,Age,Height,Weight,Team,NOC,Year,Season,Games,City,Sport,Event,Medal
720,Marcelo Alberto Acosta Jimnez,M,20,NA,NA,El Salvador,ESA,2016,Summer,2016 Summer,Rio de Janeiro,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
721,Mara Jos Acosta Acosta,F,24,172,69,Venezuela,VEN,2016,Summer,2016 Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Light-Heavyweight, Freestyle",NA
726,Tanya Acosta,F,25,182,70,Argentina,ARG,2016,Summer,2016 Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,NA
737,"Amelia Lynn ""Amy"" Acuff (-Harvey)",F,37,188,66,United States,USA,2012,Summer,2012 Summer,London,Athletics,Athletics Women's High Jump,NA
738,Crox Ernesto Acua Rodrguez,M,22,192,89,Venezuela,VEN,2012,Summer,2012 Summer,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
742,Roberto Acua,M,25,208,109,Argentina,ARG,2016,Summer,2016 Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,NA
743,Arslanbek Aylow,M,23,177,75,Turkmenistan,TKM,2016,Summer,2016 Summer,Rio de Janeiro,Boxing,Boxing Men's Middleweight,NA
748,Mariko Adachi,F,29,162,51,Japan,JPN,2012,Summer,2012 Summer,London,Triathlon,Triathlon Women's Olympic Distance,NA
750,Seiya Adachi,M,21,172,67,Japan,JPN,2016,Summer,2016 Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,NA
752,Yumi Adachi,F,23,160,NA,Japan,JPN,2012,Summer,2012 Summer,London,Synchronized Swimming,Synchronized Swimming Women's Team,NA
760,Constantin Adam,M,20,202,105,Romania,ROU,2016,Summer,2016 Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,NA
764,Idrissa Adam,M,27,178,79,Cameroon,CMR,2012,Summer,2012 Summer,London,Athletics,Athletics Men's 100 metres,NA
769,Leonie Adam,F,23,162,54,Germany,GER,2016,Summer,2016 Summer,Rio de Janeiro,Trampolining,Trampolining Women's Individual,NA
795,Tomasz Adamiec,M,30,171,69.5,Poland,POL,2012,Summer,2012 Summer,London,Judo,Judo Men's Lightweight,NA
799,Nafissatou Moussa Adamou,F,14,172,72,Niger,NIG,2012,Summer,2012 Summer,London,Swimming,Swimming Women's 50 metres Freestyle,NA
804,Antoine Xavier Adams,M,23,180,79,Saint Kitts and Nevis,SKN,2012,Summer,2012 Summer,London,Athletics,Athletics Men's 100 metres,NA
804,Antoine Xavier Adams,M,23,180,79,Saint Kitts and Nevis,SKN,2012,Summer,2012 Summer,London,Athletics,Athletics Men's 200 metres,NA
804,Antoine Xavier Adams,M,23,180,79,Saint Kitts and Nevis,SKN,2012,Summer,2012 Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,NA
804,Antoine Xavier Adams,M,27,180,79,Saint Kitts and Nevis,SKN,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,NA
804,Antoine Xavier Adams,M,27,180,79,Saint Kitts and Nevis,SKN,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,Athletics Men's 200 metres,NA
804,Antoine Xavier Adams,M,27,180,79,Saint Kitts and Nevis,SKN,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 100 metres Relay,NA
811,Natalie Cammile Adams (-Brannan),F,20,173,65,United States,USA,2012,Summer,2012 Summer,London,Swimming,Swimming Women's 200 metres Butterfly,NA
811,Natalie Cammile Adams (-Brannan),F,24,173,65,United States,USA,2016,Summer,2016 Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Butterfly,NA
823,Liam Adams,M,29,178,64,Australia,AUS,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,NA
824,Luke Kendall Adams,M,35,189,70,Australia,AUS,2012,Summer,2012 Summer,London,Athletics,Athletics Men's 50 kilometres Walk,NA
826,Lyukman Rasakovich Adams,M,23,194,87,Russia,RUS,2012,Summer,2012 Summer,London,Athletics,Athletics Men's Triple Jump,NA
827,Mareike Adams,F,26,174,73,Germany,GER,2016,Summer,2016 Summer,Rio de Janeiro,Rowing,Rowing Women's Double Sculls,NA
832,Nicola Virginia Adams,F,29,164,51,Great Britain,GBR,2012,Summer,2012 Summer,London,Boxing,Boxing Women's Flyweight,Gold
832,Nicola Virginia Adams,F,33,164,51,Great Britain,GBR,2016,Summer,2016 Summer,Rio de Janeiro,Boxing,Boxing Women's Flyweight,Gold
834,Paul Adams,M,24,185,98,Australia,AUS,2016,Summer,2016 Summer,Rio de Janeiro,Shooting,Shooting Men's Skeet,NA
837,Rachael Alexis Adams,F,26,188,81,United States,USA,2016,Summer,2016 Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Bronze
846,Valerie Kasanita Adams-Vili (-Price),F,27,193,120,New Zealand,NZL,2012,Summer,2012 Summer,London,Athletics,Athletics Women's Shot Put,Gold
846,Valerie Kasanita Adams-Vili (-Price),F,31,193,120,New Zealand,NZL,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,Athletics Women's Shot Put,Silver
849,Filip Kamil Adamski,M,29,189,87,Germany,GER,2012,Summer,2012 Summer,London,Rowing,Rowing Men's Coxed Eights,Gold
864,Yasemin Adar,F,24,180,75,Turkey,TUR,2016,Summer,2016 Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Heavyweight, Freestyle",NA
867,"Christopher Thomas ""Chris"" Adcock",M,23,183,80,Great Britain,GBR,2012,Summer,2012 Summer,London,Badminton,Badminton Mixed Doubles,NA
867,"Christopher Thomas ""Chris"" Adcock",M,27,183,80,Great Britain,GBR,2016,Summer,2016 Summer,Rio de Janeiro,Badminton,Badminton Mixed Doubles,NA
869,"  Gabrielle Marie ""Gabby"" Adcock (White-)",F,25,167,NA,Great Britain,GBR,2016,Summer,2016 Summer,Rio de Janeiro,Badminton,Badminton Mixed Doubles,NA
888,Jangy McKinley Addy,M,27,188,88,Liberia,LBR,2012,Summer,2012 Summer,London,Athletics,Athletics Men's Decathlon,NA
894,James Adede,M,29,162,92,Kenya,KEN,2016,Summer,2016 Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Middle-Heavyweight,NA
900,Oluwakemi 'Kemi' Adekoya,F,23,166,63,Bahrain,BRN,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,Athletics Women's 400 metres,NA
902,Odunayo Folasade Adekuoroye,F,22,169,53,Nigeria,NGR,2016,Summer,2016 Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Featherweight, Freestyle",NA
915,Abrar Osman Adem,M,18,168,58,Eritrea,ERI,2012,Summer,2012 Summer,London,Athletics,"Athletics Men's 5,000 metres",NA
915,Abrar Osman Adem,M,22,168,58,Eritrea,ERI,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,"Athletics Men's 5,000 metres",NA
916,Biko Adema,M,28,177,85,Kenya,KEN,2016,Summer,2016 Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,NA
924,Aminat Oluwafunmilayo Adeniyi,F,23,165,58,Nigeria,NGR,2016,Summer,2016 Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Lightweight, Freestyle",NA
925,Adenzia Aparecida Ferreira da Silva,F,25,187,65,Brazil,BRA,2012,Summer,2012 Summer,London,Volleyball,Volleyball Women's Volleyball,Gold
925,Adenzia Aparecida Ferreira da Silva,F,29,187,65,Brazil,BRA,2016,Summer,2016 Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,NA
927,Margaret Adetutu Adeoye,F,27,162,65,Great Britain,GBR,2012,Summer,2012 Summer,London,Athletics,Athletics Women's 200 metres,NA
931,Nyakisi Adero,F,30,NA,NA,Uganda,UGA,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,Athletics Women's Marathon,NA
942,Moriam Seun Adigun,F,25,153,52,Nigeria,NGR,2012,Summer,2012 Summer,London,Athletics,Athletics Women's 100 metres Hurdles,NA
944,Haydy Morsy Adil,F,16,168,58,Egypt,EGY,2016,Summer,2016 Summer,Rio de Janeiro,Modern Pentathlon,Modern Pentathlon Women's Individual,NA
954,Adiyasambuu Tsolmon,F,23,165,65,Mongolia,MGL,2016,Summer,2016 Summer,Rio de Janeiro,Judo,Judo Women's Half-Lightweight,NA
959,Christian Donfack Adjoufack,M,28,175,80,Cameroon,CMR,2012,Summer,2012 Summer,London,Boxing,Boxing Men's Light-Heavyweight,NA
961,"Bradley Don ""Brad"" Adkins",M,22,188,80,United States,USA,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,Athletics Men's High Jump,NA
976,Jonna Eva-Maj Adlerteg,F,17,153,38,Sweden,SWE,2012,Summer,2012 Summer,London,Gymnastics,Gymnastics Women's Individual All-Around,NA
976,Jonna Eva-Maj Adlerteg,F,17,153,38,Sweden,SWE,2012,Summer,2012 Summer,London,Gymnastics,Gymnastics Women's Floor Exercise,NA
976,Jonna Eva-Maj Adlerteg,F,17,153,38,Sweden,SWE,2012,Summer,2012 Summer,London,Gymnastics,Gymnastics Women's Uneven Bars,NA
976,Jonna Eva-Maj Adlerteg,F,17,153,38,Sweden,SWE,2012,Summer,2012 Summer,London,Gymnastics,Gymnastics Women's Balance Beam,NA
980,"Rebecca ""Becky"" Adlington",F,23,179,70,Great Britain,GBR,2012,Summer,2012 Summer,London,Swimming,Swimming Women's 400 metres Freestyle,Bronze
980,"Rebecca ""Becky"" Adlington",F,23,179,70,Great Britain,GBR,2012,Summer,2012 Summer,London,Swimming,Swimming Women's 800 metres Freestyle,Bronze
1004,Aurimas Adomaviius,M,22,204,100,Lithuania,LTU,2016,Summer,2016 Summer,Rio de Janeiro,Rowing,Rowing Men's Quadruple Sculls,NA
1017,Nathan Ghar-Jun Adrian,M,23,198,100,United States,USA,2012,Summer,2012 Summer,London,Swimming,Swimming Men's 100 metres Freestyle,Gold
1017,Nathan Ghar-Jun Adrian,M,23,198,100,United States,USA,2012,Summer,2012 Summer,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
1017,Nathan Ghar-Jun Adrian,M,23,198,100,United States,USA,2012,Summer,2012 Summer,London,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
1017,Nathan Ghar-Jun Adrian,M,27,198,100,United States,USA,2016,Summer,2016 Summer,Rio de Janeiro,Swimming,Swimming Men's 50 metres Freestyle,Bronze
1017,Nathan Ghar-Jun Adrian,M,27,198,100,United States,USA,2016,Summer,2016 Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Freestyle,Bronze
1017,Nathan Ghar-Jun Adrian,M,27,198,100,United States,USA,2016,Summer,2016 Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
1017,Nathan Ghar-Jun Adrian,M,27,198,100,United States,USA,2016,Summer,2016 Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
1018,Vera Adrian,F,22,168,57,Namibia,NAM,2016,Summer,2016 Summer,Rio de Janeiro,Cycling,"Cycling Women's Road Race, Individual",NA
1023,"Adriana ""Adrianinha"" Moiss Pinto",F,33,170,65,Brazil,BRA,2012,Summer,2012 Summer,London,Basketball,Basketball Women's Basketball,NA
1023,"Adriana ""Adrianinha"" Moiss Pinto",F,37,170,65,Brazil,BRA,2016,Summer,2016 Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,NA
1035,Erkin Adylbek uulu,M,25,190,80,Kyrgyzstan,KGZ,2016,Summer,2016 Summer,Rio de Janeiro,Boxing,Boxing Men's Light-Heavyweight,NA
1052,Jasper Aerents,M,19,191,86,Belgium,BEL,2012,Summer,2012 Summer,London,Swimming,Swimming Men's 50 metres Freestyle,NA
1052,Jasper Aerents,M,19,191,86,Belgium,BEL,2012,Summer,2012 Summer,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
1052,Jasper Aerents,M,23,191,86,Belgium,BEL,2016,Summer,2016 Summer,Rio de Janeiro,Swimming,Swimming Men's 50 metres Freestyle,NA
1052,Jasper Aerents,M,23,191,86,Belgium,BEL,2016,Summer,2016 Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
1057,Sara Aerts,F,28,182,64,Belgium,BEL,2012,Summer,2012 Summer,London,Athletics,Athletics Women's Heptathlon,NA
1068,Brian O'Neill Afanador Prez,M,19,175,68,Puerto Rico,PUR,2016,Summer,2016 Summer,Rio de Janeiro,Table Tennis,Table Tennis Men's Singles,NA
1071,Kseniya Dmitriyevna Afanasyeva,F,20,158,48,Russia,RUS,2012,Summer,2012 Summer,London,Gymnastics,Gymnastics Women's Team All-Around,Silver
1071,Kseniya Dmitriyevna Afanasyeva,F,20,158,48,Russia,RUS,2012,Summer,2012 Summer,London,Gymnastics,Gymnastics Women's Floor Exercise,NA
1071,Kseniya Dmitriyevna Afanasyeva,F,20,158,48,Russia,RUS,2012,Summer,2012 Summer,London,Gymnastics,Gymnastics Women's Balance Beam,NA
1074,Khairulnizam Mohd Afendy,M,19,182,70,Malaysia,MAS,2012,Summer,2012 Summer,London,Sailing,Sailing Men's One Person Dinghy,NA
1074,Khairulnizam Mohd Afendy,M,23,182,70,Malaysia,MAS,2016,Summer,2016 Summer,Rio de Janeiro,Sailing,Sailing Men's One Person Dinghy,NA
1078,Franois Jacques Affolter,M,21,186,74,Switzerland,SUI,2012,Summer,2012 Summer,London,Football,Football Men's Football,NA
1082,Ahmed Afifi,M,28,194,92,Egypt,EGY,2016,Summer,2016 Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,NA
1087,Evelina Afoa,F,17,162,60,Samoa,SAM,2016,Summer,2016 Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Backstroke,NA
1092,Paixo Afonso,M,25,176,80,Angola,ANG,2016,Summer,2016 Summer,Rio de Janeiro,Sailing,Sailing Men's Two Person Dinghy,NA
1093,Marina Anatolyevna Aframeyeva,F,25,171,62,Russia,RUS,2016,Summer,2016 Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Individual",NA
1095,Cecil Sebastian Afrika,M,28,175,75,South Africa,RSA,2016,Summer,2016 Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,Bronze
1097,Georgios Afroudakis,M,35,194,103,Greece,GRE,2012,Summer,2012 Summer,London,Water Polo,Water Polo Men's Water Polo,NA
1098,Khristos Afroudakis,M,28,188,88,Greece,GRE,2012,Summer,2012 Summer,London,Water Polo,Water Polo Men's Water Polo,NA
1098,Khristos Afroudakis,M,32,188,88,Greece,GRE,2016,Summer,2016 Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,NA
1107,"Timothy Ernest Victor Kwizera ""Tim"" Agaba",M,27,193,104,South Africa,RSA,2016,Summer,2016 Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,Bronze
1108,Drago Agache,M,28,175,75,Romania,ROU,2012,Summer,2012 Summer,London,Swimming,Swimming Men's 100 metres Breaststroke,NA
1112,Alphonsine Agahozo,F,16,160,50,Rwanda,RWA,2012,Summer,2012 Summer,London,Swimming,Swimming Women's 50 metres Freestyle,NA
1114,Luca Agamennoni,M,31,187,93,Italy,ITA,2012,Summer,2012 Summer,London,Rowing,Rowing Men's Coxless Fours,NA
1114,Luca Agamennoni,M,35,187,93,Italy,ITA,2016,Summer,2016 Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,NA
1131,Clarisse Agbegnenou,F,23,164,66,France,FRA,2016,Summer,2016 Summer,Rio de Janeiro,Judo,Judo Women's Half-Middleweight,Silver
1134,Komi-Mawussi Agbetoglo,M,18,NA,NA,Togo,TOG,2012,Summer,2012 Summer,London,Table Tennis,Table Tennis Men's Singles,NA
1145,Maia Kristiane Agerup,F,21,172,NA,Norway,NOR,2016,Summer,2016 Summer,Rio de Janeiro,Sailing,Sailing Women's Skiff,NA
1146,Ragna Agerup,F,21,168,NA,Norway,NOR,2016,Summer,2016 Summer,Rio de Janeiro,Sailing,Sailing Women's Skiff,NA
1162,Levon Aghasyan,M,21,193,75,Armenia,ARM,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,Athletics Men's Triple Jump,NA
1169,Marilyn Agliotti,F,33,172,58,Netherlands,NED,2012,Summer,2012 Summer,London,Hockey,Hockey Women's Hockey,Gold
1173,Yannick Agnel,M,20,202,90,France,FRA,2012,Summer,2012 Summer,London,Swimming,Swimming Men's 100 metres Freestyle,NA
1173,Yannick Agnel,M,20,202,90,France,FRA,2012,Summer,2012 Summer,London,Swimming,Swimming Men's 200 metres Freestyle,Gold
1173,Yannick Agnel,M,20,202,90,France,FRA,2012,Summer,2012 Summer,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
1173,Yannick Agnel,M,20,202,90,France,FRA,2012,Summer,2012 Summer,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
1173,Yannick Agnel,M,20,202,90,France,FRA,2012,Summer,2012 Summer,London,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
1173,Yannick Agnel,M,24,202,90,France,FRA,2016,Summer,2016 Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Freestyle,NA
1195,Salvador Jos Milhazes Agra,M,24,168,70,Portugal,POR,2016,Summer,2016 Summer,Rio de Janeiro,Football,Football Men's Football,NA
1196,Anna Agrafioti,F,21,178,76,Greece,GRE,2012,Summer,2012 Summer,London,Sailing,Sailing Women's One Person Dinghy,NA
1202,Ulrika Maria gren,F,25,176,74,Sweden,SWE,2012,Summer,2012 Summer,London,Handball,Handball Women's Handball,NA
1203,Renzo Pasquale Zeglio Agresta,M,27,181,76,Brazil,BRA,2012,Summer,2012 Summer,London,Fencing,"Fencing Men's Sabre, Individual",NA
1203,Renzo Pasquale Zeglio Agresta,M,31,181,76,Brazil,BRA,2016,Summer,2016 Summer,Rio de Janeiro,Fencing,"Fencing Men's Sabre, Individual",NA
1213,Norisbeth Isais Agudo Gonzlez,F,24,163,55,Venezuela,VEN,2016,Summer,2016 Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,NA
1233,Alberto Martn Aguilar Surez,M,27,194,80,Venezuela,VEN,2012,Summer,2012 Summer,London,Athletics,Athletics Men's 4 x 400 metres Relay,NA
1234,Alessandra Aguilar Morn,F,34,165,50,Spain,ESP,2012,Summer,2012 Summer,London,Athletics,Athletics Women's Marathon,NA
1234,Alessandra Aguilar Morn,F,38,165,50,Spain,ESP,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,Athletics Women's Marathon,NA
1242,Evelis Jazmin Aguilar Torres,F,23,173,64,Colombia,COL,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,Athletics Women's Heptathlon,NA
1243,Felipe Aguilar Mendoza,M,23,191,72,Colombia,COL,2016,Summer,2016 Summer,Rio de Janeiro,Football,Football Men's Football,NA
1244,Felipe Aguilar Schler,M,41,170,72,Chile,CHI,2016,Summer,2016 Summer,Rio de Janeiro,Golf,Golf Men's Individual,NA
1247,Iaki Aguilar Vicente,M,28,189,82,Spain,ESP,2012,Summer,2012 Summer,London,Water Polo,Water Polo Men's Water Polo,NA
1247,Iaki Aguilar Vicente,M,32,189,82,Spain,ESP,2016,Summer,2016 Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,NA
1254,Macarena Aguilar Daz,F,27,170,67,Spain,ESP,2012,Summer,2012 Summer,London,Handball,Handball Women's Handball,Bronze
1254,Macarena Aguilar Daz,F,31,170,67,Spain,ESP,2016,Summer,2016 Summer,Rio de Janeiro,Handball,Handball Women's Handball,NA
1262,Sandra Aguilar Navarro,F,19,167,50,Spain,ESP,2012,Summer,2012 Summer,London,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,NA
1262,Sandra Aguilar Navarro,F,23,167,50,Spain,ESP,2016,Summer,2016 Summer,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver
1265,Yulenmis Aguilar Martnez,F,20,165,66,Cuba,CUB,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,Athletics Women's Javelin Throw,NA
1271,Tomas Alonso Aguilera Armendariz,M,27,202,95,Mexico,MEX,2016,Summer,2016 Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,NA
1274,Julen Aguinagalde Akizu,M,29,196,113,Spain,ESP,2012,Summer,2012 Summer,London,Handball,Handball Men's Handball,NA
1277,Carolina Aguirre Giraldo,F,20,160,59,Colombia,COL,2016,Summer,2016 Summer,Rio de Janeiro,Archery,Archery Women's Individual,NA
1277,Carolina Aguirre Giraldo,F,20,160,59,Colombia,COL,2016,Summer,2016 Summer,Rio de Janeiro,Archery,Archery Women's Team,NA
1279,rick Germain Aguirre Tafolla,M,19,170,60,Mexico,MEX,2016,Summer,2016 Summer,Rio de Janeiro,Football,Football Men's Football,NA
1281,Gabriela Aguirre,F,30,164,58,Argentina,ARG,2016,Summer,2016 Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,NA
1283,Jeinkler Ernesto Aguirre Manso,M,22,165,57,Cuba,CUB,2012,Summer,2012 Summer,London,Diving,Diving Men's Platform,NA
1283,Jeinkler Ernesto Aguirre Manso,M,22,165,57,Cuba,CUB,2012,Summer,2012 Summer,London,Diving,Diving Men's Synchronized Platform,NA
1290,Marcelo Vctor Aguirre,M,19,174,66,Paraguay,PAR,2012,Summer,2012 Summer,London,Table Tennis,Table Tennis Men's Singles,NA
1290,Marcelo Vctor Aguirre,M,23,174,66,Paraguay,PAR,2016,Summer,2016 Summer,Rio de Janeiro,Table Tennis,Table Tennis Men's Singles,NA
1297,Matas Aguirregaray Guruceaga,M,23,183,78,Uruguay,URU,2012,Summer,2012 Summer,London,Football,Football Men's Football,NA
1299,Mikel Aguirrezabalaga Garca,M,28,196,92,Spain,ESP,2012,Summer,2012 Summer,London,Handball,Handball Men's Handball,NA
1301,Sri Wahyuni Agustiani,F,21,147,47,Indonesia,INA,2016,Summer,2016 Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Flyweight,Silver
1316,Feta Ahamada,F,25,160,50,Comoros,COM,2012,Summer,2012 Summer,London,Athletics,Athletics Women's 100 metres,NA
1320,Kelsie Ahbe,F,25,170,63,Canada,CAN,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,Athletics Women's Pole Vault,NA
1354,Johanna Maria Helne Ahlm,F,24,175,69,Sweden,SWE,2012,Summer,2012 Summer,London,Handball,Handball Women's Handball,NA
1356,Christian Ahlmann,M,37,189,80,Germany,GER,2012,Summer,2012 Summer,London,Equestrianism,"Equestrianism Mixed Jumping, Individual",NA
1356,Christian Ahlmann,M,37,189,80,Germany,GER,2012,Summer,2012 Summer,London,Equestrianism,"Equestrianism Mixed Jumping, Team",NA
1356,Christian Ahlmann,M,41,189,80,Germany,GER,2016,Summer,2016 Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Individual",NA
1356,Christian Ahlmann,M,41,189,80,Germany,GER,2016,Summer,2016 Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze
1372,Mohamed Ahmad Ali Gharib Juma,M,23,178,73,United Arab Emirates,UAE,2012,Summer,2012 Summer,London,Football,Football Men's Football,NA
1374,Tontowi Ahmad,M,25,179,72,Indonesia,INA,2012,Summer,2012 Summer,London,Badminton,Badminton Mixed Doubles,NA
1374,Tontowi Ahmad,M,29,179,72,Indonesia-1,INA,2016,Summer,2016 Summer,Rio de Janeiro,Badminton,Badminton Mixed Doubles,Gold
1375,Waseem Ahmad,M,35,165,64,Pakistan,PAK,2012,Summer,2012 Summer,London,Hockey,Hockey Men's Hockey,NA
1377,Elaheh Ahmadi,F,30,160,62,Iran,IRI,2012,Summer,2012 Summer,London,Shooting,"Shooting Women's Air Rifle, 10 metres",NA
1377,Elaheh Ahmadi,F,30,160,62,Iran,IRI,2012,Summer,2012 Summer,London,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",NA
1377,Elaheh Ahmadi,F,34,160,62,Iran,IRI,2016,Summer,2016 Summer,Rio de Janeiro,Shooting,"Shooting Women's Air Rifle, 10 metres",NA
1390,Azneem Ahmed,M,23,169,65,Maldives,MDV,2012,Summer,2012 Summer,London,Athletics,Athletics Men's 100 metres,NA
1392,Esraa Ahmed El-Sayed,F,17,150,63,Egypt,EGY,2016,Summer,2016 Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Middleweight,NA
1393,Fareed Ahmed,M,23,NA,NA,Pakistan,PAK,2012,Summer,2012 Summer,London,Hockey,Hockey Men's Hockey,NA
1394,Ghofran Ahmed Zaki,M,23,192,68,Egypt,EGY,2016,Summer,2016 Summer,Rio de Janeiro,Taekwondo,Taekwondo Men's Featherweight,NA
1405,Mohammed Ahmed,M,21,182,56,Canada,CAN,2012,Summer,2012 Summer,London,Athletics,"Athletics Men's 10,000 metres",NA
1405,Mohammed Ahmed,M,25,182,56,Canada,CAN,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,"Athletics Men's 5,000 metres",NA
1405,Mohammed Ahmed,M,25,182,56,Canada,CAN,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,"Athletics Men's 10,000 metres",NA
1413,Samia Mohamed Hagrass Ahmed,F,20,170,57,Egypt,EGY,2016,Summer,2016 Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Duet,NA
1413,Samia Mohamed Hagrass Ahmed,F,20,170,57,Egypt,EGY,2016,Summer,2016 Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,NA
1417,Shehabeldin Ahmed Saad Ahmed Saad,M,21,174,73,Egypt,EGY,2012,Summer,2012 Summer,London,Football,Football Men's Football,NA
