DATE,MATRIX,STATE,INSTRUMENT,CAS NUMBER,SUBSTANCE,RESULTS,UNIT,INTERVAL
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,16.2,ug/m3,1-Hour Avg
June 10 2010,Air,Mississippi,AreaRae,N/A,H2S,,ppm,1-Hour Avg
June 10 2010,Air,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,24.1,ug/m3,1-Hour Avg
June 10 2010,Air,Aaaalmb,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 11 2010,Air,Mississippi,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Mississippi,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,18.6,ug/m3,1-Hour Avg
June 10 2010,,,EMinRAi,N/A,VOC,4.1,,1-Hour Avg
June 10 2010,Air,Mississippi,AreaRae,N/A,H2S,0.1,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 10 2010,Ari,Louisiana,MultiRae,N/A,H2S,0.1,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,29.6,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,18.3,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
" e1 10 0e11u",rri,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,0.6,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,25.3,ug/m3,1-Hour Avg
June 10 2010,Air,Mississippi,DataRam 4,N/A,PM10,44.5,ug/m3,1-Hour Avg
June 10 2010,Air,Florida,DataRam,N/A,PM10,14.6,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,24.1,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,31.4,ug/m3,1-Hour Avg
June 10 2010,Air,,EBAM,N/A,PM10,46.1,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,uoLsLiuis,MiniRAE,N/A,VOC,1.1,,
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,15.2,ug/m3,1-Hour Avg
June 10 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,24,ug/m3,1-Hour Avg
June 10 2010,Air,Mississippi,AreaRae,N/A,H2S,,ppm,1-Hour Avg
June 10 2010,Air,Mississippi,AreaRae,N/A,H2S,,ppm,ou -AAr-rv
June 10 2010,Air,Mississippi,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,25.3,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MiniRAE,N/A,VOC,1.1,ppm,1-Hour Avg
June 10 2010,Air,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
June 10 2010,Air,Mississippi,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,,MiniRAE,N/A,VOC,1.3,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,43.5,ug/m3,1-Hour Avg
,Air,Louisiana,,N/A,H2S,,,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 10 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,29.2,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,0.6,ppm,1-Hour Avg
June 10 2010,Air,Florida,DataRam,N/A,PM10,14.1,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,23.4,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,35.2,ug/m3,1-Hour Avg
u1 12e00Jn0 ,Air,Louisiana,MiniRAE,N/A,VOC,1.1,ppm,1-Hour Avg
June 10 2010,Air,,MiniRAE,N/A,VOC,2.4,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,17.1,ug/m3,1-Hour Avg
June 10 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,19.6,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,0.7,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,19.1,ug/m3,1-Hour Avg
June 10 2010,Air,Florida,AreaRae,N/A,H2S,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,29.2,ug/m3,1-Hour Avg
June 10 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
" 112u22u001 ",Air,Louisiana,MiniRAE,N/A,VOC,1,ppm,1-Hour Avg
June 10 2010,Air,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,,EBAM,N/A,PM10,50.5,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Mississippi,DataRam 4,N/A,PM10,,ug/m3,1-Hour Avg
00e12u0J 1 n,Air,iausnLaoi,EBAM,N/A,PM10,15.3,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,H2S,0.1,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,19.9,g3mg3,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,0.6,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,22.3,ug/m3,1-Hour Avg
June 10 2010,Air,Florida,DataRam,N/A,PM10,13.7,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
e11u000 J2n ,Air,Louisiana,EBAM,N/A,PM10,29.2,ug/m3,
June 10 2010,Air,,EBAM,N/A,PM10,53.3,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,14.8,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,38.5,ug/m3,"  HAAv-ovH"
June 10 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,24.6,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,0.7,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,36,ug/m3,
June 10 2010,Air,Florida,AreaRae,N/A,H2S,,ppm,1-Hourxaog
June 10 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 11 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,,MiniRAE,N/A,VOC,1.3,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,22.3,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MiniRAE,N/A,VOC,1,ppm,1-Hour Avg
June 10 2010,Air,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,38.7,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,18.2,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,20.1,ug/m3,1-Hour Avg
June 10 2010,Air,Florida,DataRam,-,PM10,21.6,ug/m3,1-Hour Avg
June 10 2010,Air,,EBAM,-,PM10,71.5,ug/m3,1-Hour Avg
June 11 2010,Air,Louisiana,EBAM,-,PM10,36.8,ug/m3,1-Hour Avg
June 11 2010,Air,Louisiana,MultiRae,-,VOC,,ppm,1-Hour Avg
June 11 2010,Air,Louisiana,EBAM,-,PM10,13.7,ug/m3,1-Hour Avg
May 24 2010,Air,Louisiana,EBAM,-,PM10,18,ug/m3,1-Hour Avg
,Air,Alabama,AreaRae,-,VOC,,ppm,
June 11 2010,Air,Alabama,AreaRae,-,VOC,,ppm,1-Hour Avg
May 24 2010,Air,Louisiana,EBAM,N/A,PM10,10.8,ug/m3,1-Hour Avg
May 24 2010,Air,Florida,AreaRae,-,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,20.1,3mu/g,1-Hour Avg
June 10 2010,Air,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 24 2010,Air,Florida,AreaRae,N/A,H2S,,ppm,
June 10 2010,Air,Florida,AreaRae,N/A,VOC,0.1,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MiniRAE,N/A,VOC,1,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MiniRAE,N/A,VOC,5.7,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,36.5,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,31,ug/m3,1-Hour Avg
May 24 2010,Air,Louisiana,MultiRae,-,VOC,2.8,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,0.7,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 10 2010,,,MiniRAE,N/A,VOC,1.3,mpp,
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,12.8,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
*uve%10 2010,Air,Louisiana,EBMA,N/A,PM10,24.1,ug/m3,HA-1vgo ur
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,44.3,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,1.1,ppm,
June 10 2010,Air,Louisiana,EBAM,N/A,1-Hour Avg,35.3,ug/m3,PM10
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,,pp_m,1-Hour Avg
June 10 2010,Air,Louisiana,MiniRAE,N/A,VOC,1.2,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,42.8,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,41.6,ug/m3,1-Hour Avg
June 10 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,13.7,ug/m3,1-Hour Avg
June 10 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Florida,DataRam,N/A,PM10,22.4,ug/m3,1-Hour Avg
June 10 2010,Air,,EBAM,N/A,PM10,166.5,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,5.2,ppm,1-Hour Avg
June 10 2010,Air,Florida,AreaRae,N/A,H2S,,ppm,1-Hour Avg
,Air,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
June 10 2010,Air,,MiniRAE,N/A,VOC,1.3,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,35.3,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MiniRAE,N/A,VOC,3.9,ppm,1-Hour Avg
June 10 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Florida,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,0.2,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,H2S,0.4,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,16.5,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 10 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,H2S,0.4,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,0.4,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,,EBAM,N/A,PM10,99.5,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,21.7,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,17,ug/m3,1-Hour Avg
June 10 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,5.5,ppm,1-Hour Avg
June 10 2010,Air,,MiniRAE,N/A,VOC,2.5,ppm,
June 10 2010,Air,,MuiteRal,N/A,VOC,2.3,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,37,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MiniRAE,N/A,VOC,2,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,27.6,ug/m3,1-Hour Avg
June 10 2010,Air,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MiniRAE,N/A,VOC,1.3,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,9.5,ug/m3,1-Hour Avg
June 10 2010,Air,Florida,DataRam,N/A,PM10,31.2,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,9.5,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,37,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,16.6,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,6.4,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,11.7,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,1.7,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,0.8,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,,MiniRAE,N/A,VOC,1.2,ppm,1-Hour Avg
June 10 2010,Air,,EBAM,N/A,PM10,51.7,ug/m3,1-Hour Avg
June 10 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,32.8,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,1.8,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,14.1,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,17.9,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MiniRAE,N/A,VOC,1.2,ppm,1-Hour Avg
,ArA,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EAMB,N/A,PM10,32.8,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MiniRAE,N/A,VOC,2.8,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,47.0,ug/m3,go1oHr-Avu
June 10 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,H2S,0.5,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,22.5,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,H2S,0.1,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,36.9,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,H2S,0.1,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,1.6,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,1.6,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,19.6,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,,MiniRAE,N/A,VOC,1.2,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,26.6,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,7.3,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,7.9,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MiniRAE,N/A,VOC,2.5,ppm,1-Hour Avg
June 10 2010,Ai.,,EBAM,,PM10,45.2,ug/m3,1-Hour Avg
June 10 2010,,,EBAM,N/A,PM10,18.7,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,7.3,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MiniRAE,N/A,VOC,1.1,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,22.6,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,NA/,H2S,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,0.3,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,H2S,0.1,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
,Air,Louisiana,EBAM,N/A,PM10,37.6,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,
June 10 2010,Air,,EBAM,N/A,PM10,33.2,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,6.2,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,19.9,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MiniRAE,N/A,VOC,1,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,25.6,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,...4,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,21.2,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,32,ug/m3,1-Hour Avg
June 10 2010,Air,,MiniRAE,N/A,VOC,1.2,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,32.7,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,1.6,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,57.4,ug/m3,1-Hour
June 10 2010,Air,Louisiana,MiniRAE,N/A,VOC,1.8,ppm,1-Hour
June 10 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,68.2,ug/m3,1-Hour
June 10 2010,Air,,MiniRAE,N/A,VOC,1.2,ppm,1-Hour
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,0.4,ppm,1-Hour Avg
,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,1.5,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,24.4,ug/m3,1-Hour Avg
June 10 2010,Air,,MultiRae,N/A,VOC,3.3,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MiniRAE,N/A,VOC,1,ppm,1-Hour Avg
June 10 2010,Air,,EBAM,N/A,PM10,27.6,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,35.2,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,34.6,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,1.2,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,28.1,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MiniRAE,N/A,VOC,1.1,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,H2S,0.3,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,33.9,ug/m3,1-Hour Avg
June 10 2010,Air,,EBAM,N/A,PM10,28.5,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,33.9,ug/m3,g1v1-u11u 
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,51.1,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,1.5,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,,EBAM,N/A,PM10,38.2,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,,MiniRAE,N/A,VOC,1.2,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,27.6,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,40.3,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,0.7,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,25.7,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MiniRAE,N/A,VOC,1,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,40.7,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MiniRAE,N/A,VOC,1,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,29.2,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,0.1,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,18.2,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,BAME,N/A,PM10,40.7,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,EBAM,N/A,PM10,75.6,ug/m3,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,0.6,ppm,1-Hour Avg
June 10 2010,Air,aaaissiua,MultiRae,N/A,VOC,0.6,8pm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,H2S,0.3,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1HoA-vurg 
June 10 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
June 10 2010,Air,,EBAM,N/A,PM10,55.9,ug/m3,1-Hour Avg
