Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,WindGustDir,WindGustSpeed,WindDir9am,WindSpeed9am,Humidity9am,Pressure9am,Cloud9am,Temp9am,RainToday,RISK_MM,RainTomorrow
07-09-2009,Cobar,13.3,21,0,7.2,WSW,54,WSW,22,40,1006.6,3,16.3,No,0,No
08-09-2009,Cobar,7.9,18.5,0,6.2,SW,41,WSW,17,71,1013.9,3,12.5,No,0,No
09-09-2009,Cobar,4.9,18.6,0,4.8,SW,35,SW,6,56,1017.2,1,12.1,No,0,No
10-09-2009,Cobar,4.4,19.7,0,4.4,W,31,SE,4,47,1020.1,0,12.7,No,0,No
11-09-2009,Cobar,6.5,26,0,4.6,NNW,37,NNE,15,30,1022.6,0,17.1,No,0,No
12-09-2009,Cobar,12,30.1,0,7.6,NNW,44,N,22,18,1022.1,0,21.8,No,0,No
13-09-2009,Cobar,14.5,32.7,0,10.8,NW,46,N,19,17,1018.8,0,22.9,No,0,No
14-09-2009,Cobar,13.8,24.6,0,10,SSE,33,SSE,15,34,1021.6,0,16.6,No,0,No
15-09-2009,Cobar,8.1,24.2,0,6.4,SW,24,SSE,13,17,1020.9,5,17.8,No,0,No
16-09-2009,Cobar,7.1,28.2,0,5.2,E,26,E,15,20,1019.6,0,18.5,No,0,No
17-09-2009,Cobar,15.7,31.3,0,6.2,NW,50,NNE,24,21,1013.4,5,24.7,No,7,Yes
18-09-2009,Cobar,10.9,22.9,7,5.2,SW,24,SE,11,77,1022.6,3,14.7,Yes,0,No
19-09-2009,Cobar,9.6,26.6,0,4,W,31,N,6,46,1019.4,1,19.8,No,0,No
20-09-2009,Cobar,14.4,29.2,0,6,W,59,NNE,9,35,1015.4,6,22.4,No,0.6,No
21-09-2009,Cobar,14.8,21.5,0.6,6.8,NNW,44,NE,11,51,1013.8,7,18.4,No,1,No
22-09-2009,Cobar,15.1,29.6,1,2.2,WNW,83,NNE,26,65,1003.9,7,20,No,0.4,No
23-09-2009,Cobar,9.6,18.7,0.4,9.2,WNW,74,W,26,78,1008.3,7,11.4,No,0,No
24-09-2009,Cobar,7.1,21.7,0,4.2,W,33,S,9,52,1019.4,0,14.8,No,0,No
25-09-2009,Cobar,8.8,27.5,0,6.2,NNW,65,N,17,29,1013.6,0,19.8,No,0,No
26-09-2009,Cobar,8.7,17.7,0,13,WSW,63,WSW,30,38,1013.4,1,11.4,No,0,No
27-09-2009,Cobar,6.9,16.8,0,8.2,SW,50,SW,28,45,1018.5,2,11.3,No,0,No
28-09-2009,Cobar,7.7,19.3,0,7,WSW,39,S,13,41,1016.9,1,11,No,0,No
29-09-2009,Cobar,5.9,22.1,0,5.8,W,28,SE,6,36,1017.2,1,15,No,0,No
30-09-2009,Cobar,7.4,27.6,0,5.8,N,35,NNE,17,15,1018,1,20.6,No,0,No
01-10-2009,Cobar,14.7,34.9,0,10,NNW,43,NNE,17,9,1013.3,0,25,No,0,No
02-10-2009,Cobar,16.6,33.4,0,11,WNW,72,NNW,15,24,1006.8,7,24.6,No,0,No
03-10-2009,Cobar,11.6,17.7,0,10.6,SW,44,SW,17,59,1014.2,7,12.7,No,0,No
04-10-2009,Cobar,8.2,20.8,0,4,SW,30,S,9,55,1017.8,6,14.4,No,0,No
05-10-2009,Cobar,11.2,24.1,0,3.8,SW,33,SSW,13,54,1020.3,1,16.2,No,0,No
06-10-2009,Cobar,8,22.4,0,7.6,SW,41,S,7,44,1021.6,1,15.1,No,0,No
07-10-2009,Cobar,5.4,18.1,0,8.4,SW,44,SSW,19,51,1020.6,0,9.7,No,0,No
08-10-2009,Cobar,4,19.6,0,7.4,S,31,S,11,42,1023.3,0,10.3,No,0,No
09-10-2009,Cobar,6.1,22,0,5.6,SE,30,E,17,34,1024.2,0,13.6,No,0,No
10-10-2009,Cobar,9.7,24.4,0,6.8,E,41,ENE,24,45,1024.4,1,14.3,No,0,No
11-10-2009,Cobar,10.3,27.7,0,6.6,NW,48,NE,17,39,1019.2,1,17.3,No,0,No
12-10-2009,Cobar,16.3,29.1,0,8.4,W,76,NNE,24,50,1008,7,19,No,0.6,No
13-10-2009,Cobar,9.1,23.8,0.6,4.6,WSW,69,WNW,15,33,1007.6,0,16.6,No,0,No
14-10-2009,Cobar,12.4,21.5,0,10.4,WSW,54,W,24,47,1008.7,2,14.7,No,0,No
15-10-2009,Cobar,9.5,21.6,0,7.6,WSW,50,SW,19,38,1013.6,7,16,No,0,No
16-10-2009,Cobar,6.7,19.5,0,7.2,SW,44,SSW,19,46,1019.9,1,11.6,No,0,No
17-10-2009,Cobar,7.8,22.1,0,7.6,SSE,31,S,7,46,1023.4,0,14.4,No,0,No
18-10-2009,Cobar,8.5,24.8,0,6,SW,35,SSE,7,40,1026.4,0,16.3,No,0,No
19-10-2009,Cobar,9.9,28.6,0,7,NW,30,ESE,13,27,1026.3,0,19.4,No,0,No
20-10-2009,Cobar,13.9,32.6,0,7.6,NW,39,NNE,13,15,1022.6,0,23.5,No,0,No
21-10-2009,Cobar,15.4,36,0,9.6,NW,33,NE,11,12,1020.1,1,27.2,No,0,No
22-10-2009,Cobar,17.1,36.7,0,11.4,WSW,48,SSE,6,13,1018.5,3,27.6,No,0,No
23-10-2009,Cobar,17.5,35.1,0,11.2,SSW,43,ESE,13,19,1019,3,28,No,0,No
24-10-2009,Cobar,17.3,31.3,0,NA,SSW,37,E,6,21,1020,7,21.8,No,0,No
25-10-2009,Cobar,18.1,27.2,0,NA,SW,69,SSW,11,54,1016.9,8,19.9,No,6,Yes
26-10-2009,Cobar,9.8,16.1,6,6.8,SE,57,S,11,95,1015.9,8,12,Yes,25.6,Yes
27-10-2009,Cobar,11.7,23.7,25.6,4,SE,46,E,24,75,1020.4,7,15.5,Yes,0.2,No
28-10-2009,Cobar,15.3,26.1,0.2,3.6,ENE,35,ENE,20,73,1021.9,7,18.6,No,0.2,No
29-10-2009,Cobar,16.4,31.2,0.2,4.4,N,44,ENE,17,64,1020.4,5,21.6,No,0,No
30-10-2009,Cobar,17.9,30.7,0,8.6,SE,33,NE,15,61,1021.4,1,22.5,No,0,No
31-10-2009,Cobar,19.6,33.4,0,8.8,E,31,NNE,13,46,1021.7,2,25.3,No,0,No
01-11-2009,Cobar,21.2,35,0,10,NE,26,NNE,13,39,1021.5,1,26.6,No,0,No
02-11-2009,Cobar,21.9,37.5,0,10.4,NNW,28,NW,15,29,1019.6,2,29.6,No,0,No
03-11-2009,Cobar,21.3,38.3,0,12.6,SW,56,NW,20,18,1013.8,6,31.2,No,0,No
04-11-2009,Cobar,16.7,28.3,0,14.6,SW,30,S,11,48,1017.8,7,18.5,No,0,No
05-11-2009,Cobar,14.3,27.3,0,10.4,SSE,30,SE,15,27,1019.1,1,19.9,No,0,No
06-11-2009,Cobar,14.9,31.3,0,8.6,E,44,E,17,55,1020,0,21.7,No,0,No
07-11-2009,Cobar,16.6,29.2,0,10.6,ENE,41,E,20,53,1024.1,1,21.4,No,0,No
08-11-2009,Cobar,18,31.8,0,10.2,ENE,43,ENE,24,55,1024.9,1,22.6,No,0,No
09-11-2009,Cobar,20,32.7,0,10.6,ENE,35,NE,20,44,1023,1,24.6,No,0,No
10-11-2009,Cobar,18.9,34.1,0,9.6,SSE,43,N,15,46,1020.5,0,24.1,No,0,No
11-11-2009,Cobar,19.8,36.5,0,10.2,NW,30,NW,20,22,1020.9,0,27.8,No,0,No
12-11-2009,Cobar,21.7,40.4,0,11.8,WSW,72,SW,9,20,1018.8,1,31.5,No,0,No
13-11-2009,Cobar,21.9,37.4,0,13.8,S,37,SSE,11,21,1014.7,1,30,No,0,No
14-11-2009,Cobar,20.2,36.4,0,14.2,E,37,NE,15,43,1013.6,1,25.2,No,0,No
15-11-2009,Cobar,22.5,39.8,0,10.6,SSW,33,NNW,13,16,1010.7,1,32.1,No,0,No
16-11-2009,Cobar,25.3,41.7,0,12.4,SW,46,NE,15,12,1008,1,34.3,No,0,No
17-11-2009,Cobar,23.6,38.2,0,16.8,SW,43,SSE,11,16,1006.8,1,28.8,No,0,No
18-11-2009,Cobar,21,41.8,0,14.8,WNW,31,NE,17,24,1008.4,1,27.3,No,0,No
19-11-2009,Cobar,27.4,43.9,0,13.8,WSW,44,NNW,9,16,1009.6,7,31.1,No,0,No
20-11-2009,Cobar,28.8,45.4,0,17,N,56,N,15,13,1008.2,1,37.3,No,0,No
21-11-2009,Cobar,27.3,39.7,0,20.2,S,39,SSE,13,32,1009.6,2,30.2,No,0,No
22-11-2009,Cobar,26.1,33.1,0,12,WNW,57,WNW,22,42,1006.1,8,28.6,No,0.2,No
23-11-2009,Cobar,17.6,19.6,0.2,10,SSE,43,SE,9,64,1018.3,8,18.3,No,7,Yes
24-11-2009,Cobar,13.8,33.8,7,1.8,ESE,35,SE,19,70,1018.2,7,19.6,Yes,0,No
25-11-2009,Cobar,19.4,36.7,0,6.4,E,54,NE,26,44,1017.4,1,27.5,No,0.6,No
26-11-2009,Cobar,21.4,28.1,0.6,12.6,SW,44,SSW,7,73,1011.5,7,24,No,2,Yes
27-11-2009,Cobar,15.4,33,2,4.8,NNW,41,NW,6,41,1012.5,0,24.8,Yes,0,No
28-11-2009,Cobar,19.8,32.2,0,11.6,WNW,52,SSW,17,35,1009.3,0,21.6,No,0,No
29-11-2009,Cobar,18.5,26.2,0,15.6,W,57,WSW,30,42,1006.2,3,20,No,0,No
30-11-2009,Cobar,15.4,27.3,0,10.8,SW,37,SSW,11,43,1010.3,1,20.7,No,0,No
01-12-2009,Cobar,14,28,0,8.8,S,37,ESE,20,50,1013.6,1,19.1,No,0,No
02-12-2009,Cobar,15.3,29.8,0,10,E,37,ENE,20,37,1019.1,0,20.2,No,0,No
03-12-2009,Cobar,17.1,34,0,12,ENE,33,NE,20,28,1019,0,23.7,No,0,No
04-12-2009,Cobar,17.5,35.8,0,11,W,41,SE,7,33,1015.8,0,25,No,0,No
05-12-2009,Cobar,15.5,32.7,0,14.6,WSW,35,SE,13,6,1015.5,1,24.6,No,0,No
06-12-2009,Cobar,17.5,33.5,0,13.6,WSW,39,SSE,9,24,1014.8,1,24.6,No,0,No
07-12-2009,Cobar,19.8,37.5,0,10.8,WNW,37,ESE,7,16,1012.6,1,29.1,No,0,No
08-12-2009,Cobar,22.8,39.9,0,14,SW,74,NE,17,10,1006.6,1,31.5,No,0,No
09-12-2009,Cobar,13.3,31.3,0,13.8,SSW,24,ESE,9,49,1011.6,1,19,No,0,No
10-12-2009,Cobar,18.9,35,0,10.4,WSW,54,NNE,15,14,1008.6,6,26.7,No,0,No
11-12-2009,Cobar,15.5,25,0,10.4,SSW,48,SSW,19,60,1015.4,7,15.5,No,0,No
12-12-2009,Cobar,13.4,31.9,0,8.2,SSW,33,SSE,13,22,1019.1,2,21.1,No,0,No
13-12-2009,Cobar,18.4,33.9,0,11.8,SSW,37,SSE,13,30,1017.3,1,24.1,No,0,No
14-12-2009,Cobar,18.9,35.9,0,12.8,WSW,39,ESE,15,23,1016.5,1,27.1,No,0,No
15-12-2009,Cobar,19.8,38.8,0,12.4,SW,54,E,11,42,1017.1,0,27.2,No,0,No
16-12-2009,Cobar,22.8,41.9,0,13.4,NW,44,ENE,20,24,1014.9,1,31.2,No,0,No
17-12-2009,Cobar,26.5,41.8,0,15.2,NNW,67,NW,31,20,1013,1,34.4,No,1.6,Yes
18-12-2009,Cobar,18.7,24.8,1.6,15.2,S,41,SW,11,96,1015.6,8,18.8,Yes,0.2,No
19-12-2009,Cobar,14.3,30.9,0.2,4,WSW,31,SSE,11,25,1017.8,1,22.5,No,0,No
20-12-2009,Cobar,17.6,34.2,0,10.6,WSW,35,E,13,24,1016.5,1,25.6,No,0,No
21-12-2009,Cobar,19.2,37.6,0,11.6,NW,31,ENE,11,22,1012.9,3,27.2,No,0,No
22-12-2009,Cobar,22.6,38.4,0,11.4,NE,41,NE,22,39,1009.9,1,27.7,No,0,No
23-12-2009,Cobar,21.9,39.7,0,12.8,NNE,39,N,17,44,1011.7,1,29.5,No,0,No
24-12-2009,Cobar,27.3,39.6,0,17.2,SSW,57,NNE,31,36,1008.5,7,31.3,No,17.2,Yes
25-12-2009,Cobar,19.4,24.7,17.2,14.2,S,33,E,7,97,1007.7,8,20.4,Yes,7.2,Yes
26-12-2009,Cobar,20.3,25.4,7.2,12.4,E,31,S,13,69,1010.7,7,21.5,Yes,6.6,Yes
27-12-2009,Cobar,18.6,29.7,6.6,3.8,SSW,33,E,11,93,1011.9,8,22,Yes,0,No
28-12-2009,Cobar,21.9,32.2,0,3.4,SE,39,SE,13,89,1012.8,8,23.3,No,0,No
29-12-2009,Cobar,21.9,33.6,0,7.8,ESE,41,ESE,13,69,1016.7,1,25.1,No,0,No
30-12-2009,Cobar,22.3,32.3,0,12.2,ENE,43,E,19,52,1017.7,5,24.8,No,0,No
31-12-2009,Cobar,21.5,27.2,0,10.6,NE,46,ENE,22,71,1014.7,7,23.5,No,1.6,Yes
01-01-2010,Cobar,19.3,26.4,1.6,4,NE,30,NNE,13,96,1011.1,8,21.3,Yes,3,Yes
02-01-2010,Cobar,21,33.4,3,2.2,SSW,44,WNW,7,81,1008.2,6,24,Yes,0,No
03-01-2010,Cobar,18.1,29.8,0,11.4,SSW,37,SSE,19,40,1015,1,20.7,No,0,No
04-01-2010,Cobar,16.6,35,0,11,ENE,26,ENE,11,58,1015,0,23.1,No,0,No
05-01-2010,Cobar,22.9,34.7,0,10,SW,85,NNE,24,58,1014.3,2,28.2,No,6.4,Yes
06-01-2010,Cobar,19.5,33.7,6.4,6,SSW,28,SSW,6,68,1015.3,5,25.9,Yes,0,No
07-01-2010,Cobar,22.7,35.7,0,8.8,SW,30,S,7,26,1013.7,6,25.6,No,0,No
08-01-2010,Cobar,21.9,36.4,0,10.8,NE,37,NE,22,51,1016,1,27,No,0,No
09-01-2010,Cobar,23.3,37.2,0,12.6,N,33,NNE,17,46,1017.3,0,28.9,No,0,No
10-01-2010,Cobar,23.8,39.7,0,10.8,E,30,WNW,13,41,1016.8,1,30.7,No,0,No
11-01-2010,Cobar,24.8,41.6,0,12.6,NNE,37,W,4,33,1013.9,1,33,No,0,No
12-01-2010,Cobar,24.5,42.4,0,15,NW,56,NNW,20,21,1011.2,1,33.9,No,0,No
13-01-2010,Cobar,25.7,37.1,0,16.8,SSW,46,S,13,38,1009.7,1,30,No,0,No
14-01-2010,Cobar,20.5,34.8,0,14.2,SW,35,S,11,36,1014.2,4,22.5,No,0,No
15-01-2010,Cobar,20.6,39.4,0,12.8,NE,50,ENE,17,48,1013.4,1,28.1,No,0.2,No
16-01-2010,Cobar,24.8,38.2,0.2,10.6,E,57,N,13,51,1010.2,2,28.9,No,0,No
17-01-2010,Cobar,21.2,29,0,13,SW,43,SSW,20,42,1008.5,1,21.9,No,0,No
18-01-2010,Cobar,15.6,24.6,0,15,SSW,46,SSW,22,32,1010.5,0,17.2,No,0,No
19-01-2010,Cobar,11.3,28.8,0,11.2,SSW,50,S,9,29,1012.9,0,18.1,No,0,No
20-01-2010,Cobar,13.8,34.8,0,12.8,SW,28,S,6,18,1013.7,0,23.2,No,0,No
21-01-2010,Cobar,20.2,40.3,0,11.2,W,30,NNE,7,12,1011.7,1,29.1,No,0,No
22-01-2010,Cobar,23.2,41.3,0,14.8,NNW,44,NNW,13,14,1010.4,0,31.8,No,0,No
23-01-2010,Cobar,26.2,40.3,0,18.2,WSW,39,WNW,13,24,1009.2,0,32.9,No,0,No
24-01-2010,Cobar,21.5,38.8,0,17.4,SW,33,SE,15,22,1010.8,1,26.9,No,0,No
25-01-2010,Cobar,22.1,41.2,0,14.4,S,33,SSE,13,9,1010,1,29.5,No,0,No
26-01-2010,Cobar,24.2,41.3,0,14.6,SSW,33,ESE,11,11,1009.8,1,31.5,No,0,No
27-01-2010,Cobar,27,41.8,0,13,SSW,44,NNE,11,26,1009,2,34.1,No,0,No
28-01-2010,Cobar,22.9,36.2,0,15,NE,39,ESE,11,28,1007.5,7,30.2,No,0,No
29-01-2010,Cobar,24,38,0,9.4,ESE,33,SE,9,33,1007.7,4,27.9,No,0,No
30-01-2010,Cobar,24,37.4,0,11,E,46,E,24,43,1011.9,1,27.1,No,0,No
31-01-2010,Cobar,24,34.1,0,15.8,E,43,ENE,24,45,1010.4,5,26.5,No,0,No
01-02-2010,Cobar,23.8,32.1,0,11.6,E,39,E,15,64,1010.4,7,25.2,No,0,No
02-02-2010,Cobar,23.1,33.3,0,10,E,54,ESE,26,48,1010.3,7,23.6,No,0,No
03-02-2010,Cobar,22.7,29.9,0,13.2,E,56,E,24,59,1008,7,24,No,36,Yes
04-02-2010,Cobar,19.2,29.6,36,4.6,N,57,NE,6,99,1006.9,8,19.8,Yes,7.2,Yes
05-02-2010,Cobar,19.7,26.8,7.2,2.4,SSW,39,ENE,9,93,1006.3,8,22,Yes,0,No
06-02-2010,Cobar,19.8,25.3,0,4.1,SSW,37,SSW,11,83,1012.1,7,20.5,No,8.4,Yes
07-02-2010,Cobar,19.7,30.8,8.4,2.6,ESE,31,E,17,74,1016.3,4,24.4,Yes,0,No
08-02-2010,Cobar,22.7,30.4,0,5,E,35,ENE,13,80,1018.1,7,24.5,No,9.6,Yes
09-02-2010,Cobar,20.8,32.1,9.6,4.4,ENE,31,NE,20,77,1018.8,1,24.1,Yes,0,No
10-02-2010,Cobar,20.8,33.9,0,7.8,N,26,ENE,15,64,1018.3,1,25.7,No,0,No
11-02-2010,Cobar,23.4,35.7,0,8.6,N,24,N,9,52,1015.4,1,28.5,No,0,No
12-02-2010,Cobar,23.7,33.8,0,8.8,WNW,61,NNW,13,55,1009.8,5,28.1,No,22.4,Yes
13-02-2010,Cobar,20.1,23.6,22.4,5.6,NE,24,WNW,9,97,1010,8,21.4,Yes,44,Yes
14-02-2010,Cobar,21.1,26.5,44,1.7,N,44,NNW,19,96,1002.8,8,22.5,Yes,0.6,No
15-02-2010,Cobar,18,29.3,0.6,3,SSW,35,SW,15,64,1009.6,2,21.8,No,0,No
16-02-2010,Cobar,18,30.3,0,8,SSW,30,SSE,6,66,1012.2,1,22.8,No,0,No
17-02-2010,Cobar,19.9,31.7,0,7.2,SSE,30,E,13,69,1013.5,0,23.3,No,0,No
18-02-2010,Cobar,19.3,30.7,0,7.8,ESE,39,E,17,65,1016.7,0,22.8,No,0,No
19-02-2010,Cobar,17.5,30.7,0,10.4,E,41,ENE,19,54,1019.4,1,20.7,No,0,No
20-02-2010,Cobar,20.6,32.5,0,7.6,NE,30,NE,19,61,1018,2,23.3,No,0,No
21-02-2010,Cobar,20.9,34,0,8,N,31,NNW,9,51,1016.9,1,25.8,No,0,No
22-02-2010,Cobar,22,35.3,0,17,N,37,W,7,55,1015.8,5,26.6,No,0,No
23-02-2010,Cobar,22.4,30.9,0,7.6,SW,35,S,19,41,1016.4,1,22.8,No,0,No
24-02-2010,Cobar,14.3,31.4,0,8.8,SSE,24,ESE,13,50,1017.1,2,20.7,No,0,No
25-02-2010,Cobar,19.3,33.8,0,9.4,ENE,37,E,20,64,1018.8,1,22.5,No,0,No
26-02-2010,Cobar,20.6,32.3,0,10.8,ENE,48,ENE,20,55,1021.5,1,22.6,No,0,No
27-02-2010,Cobar,18.7,32.5,0,9.6,NNE,30,NE,17,52,1018.7,6,24,No,0,No
28-02-2010,Cobar,21.6,31.6,0,7.4,S,28,ENE,7,48,1015.8,8,24.8,No,0,No
01-03-2010,Cobar,19.4,27.4,0,4.4,E,48,SSE,15,51,1013.4,8,19.5,No,0,No
02-03-2010,Cobar,17.9,26.8,0,6.6,ESE,50,ESE,26,58,1012.3,7,18.5,No,0,No
03-03-2010,Cobar,15.8,30.4,0,8,E,39,ESE,22,59,1013.7,1,19,No,2.6,Yes
04-03-2010,Cobar,18.4,22.5,2.6,7,NE,43,ENE,20,86,1009.8,8,18.9,Yes,12.8,Yes
05-03-2010,Cobar,18,27.9,12.8,0.6,N,33,NE,19,86,1005.6,7,22,Yes,2.4,Yes
06-03-2010,Cobar,20.7,30.5,2.4,2,NNE,22,NNE,2,93,1010.2,7,22.4,Yes,0.6,No
07-03-2010,Cobar,19.1,29.4,0.6,4.8,NE,41,NE,19,92,1009.1,7,22.7,No,0,No
08-03-2010,Cobar,15.1,26.7,0,4.2,NW,44,NW,15,55,1011.5,1,19.6,No,0,No
09-03-2010,Cobar,14,26.6,0,7,SW,35,SW,13,62,1017.7,0,18.9,No,0,No
10-03-2010,Cobar,12.8,23.2,0,7.6,S,33,S,11,64,1023.4,0,16,No,0,No
11-03-2010,Cobar,11,27.7,0,7.4,E,41,SE,13,61,1025.9,1,16.6,No,0,No
12-03-2010,Cobar,16.1,28,0,6.4,E,46,E,20,59,1030.5,6,17.6,No,0,No
13-03-2010,Cobar,16.3,28,0,7.6,ENE,43,ENE,20,60,1030.3,1,19,No,0,No
14-03-2010,Cobar,15.8,28.5,0,7.6,ENE,35,ENE,20,68,1026.9,6,18.1,No,0,No
15-03-2010,Cobar,17.3,29.6,0,5.4,E,26,ENE,17,63,1023.4,6,20.2,No,0,No
16-03-2010,Cobar,16.5,30.9,0,5.8,SE,28,E,7,48,1021.8,1,23,No,0,No
17-03-2010,Cobar,17.7,30.9,0,7.2,E,30,ENE,17,50,1023.4,1,21.6,No,0,No
18-03-2010,Cobar,16.8,33.2,0,7.6,ENE,26,E,9,32,1024,0,22.8,No,0,No
19-03-2010,Cobar,18.8,32.6,0,8.4,NNE,30,N,11,49,1021.4,1,23.2,No,0,No
20-03-2010,Cobar,18.8,34,0,7.2,ENE,24,W,6,43,1021.2,0,25.1,No,0,No
21-03-2010,Cobar,18.9,34.2,0,8,SSW,33,NNW,7,40,1019.7,6,25.2,No,0,No
22-03-2010,Cobar,18.5,30.3,0,8.6,S,28,SE,13,43,1019.8,1,21.8,No,0,No
23-03-2010,Cobar,12.8,30.3,0,8.4,S,30,S,9,44,1020.7,0,17.5,No,0,No
24-03-2010,Cobar,13.1,32,0,8.4,S,31,SE,7,37,1021.5,0,19.1,No,0,No
25-03-2010,Cobar,16.4,34.2,0,7.8,SSW,22,E,13,42,1019.7,0,21.6,No,0,No
26-03-2010,Cobar,16.3,34.8,0,7.2,NW,33,N,7,39,1019.3,1,22.5,No,0,No
27-03-2010,Cobar,17.7,34.4,0,8,NW,22,NE,7,38,1018.5,6,24.2,No,0,No
28-03-2010,Cobar,20.2,33.9,0,6.6,NW,37,NNW,6,41,1016.4,2,26.4,No,0,No
29-03-2010,Cobar,23.3,32.4,0,8.4,SW,50,NW,9,51,1015.9,7,25.4,No,8.4,Yes
30-03-2010,Cobar,18.8,25.8,8.4,5.4,S,28,ENE,6,94,1018.3,7,19.4,Yes,2.6,Yes
31-03-2010,Cobar,16.7,27.7,2.6,2.4,NE,22,SE,4,86,1018.7,2,19.9,Yes,0,No
01-04-2010,Cobar,16.1,28.6,0,2.8,SW,24,NE,2,66,1019.1,1,20.5,No,0,No
02-04-2010,Cobar,12.2,29,0,5.2,SW,26,WNW,2,51,1019,1,19,No,0,No
03-04-2010,Cobar,14.1,29.6,0,5.8,W,33,ENE,15,53,1018.6,1,19.2,No,0,No
04-04-2010,Cobar,16.7,28.6,0,7.2,ENE,37,ENE,20,50,1018.9,5,21.1,No,0,No
05-04-2010,Cobar,15,28.5,0,8.4,NE,35,ENE,19,51,1017.7,1,19.9,No,12.4,Yes
06-04-2010,Cobar,17.1,20.9,12.4,8,NE,44,NE,15,98,1015.1,7,17.9,Yes,10.2,Yes
07-04-2010,Cobar,17.7,28.1,10.2,0.2,NW,44,N,17,89,1013.8,7,20.7,Yes,6.4,Yes
08-04-2010,Cobar,17.5,25.5,6.4,2.2,WSW,30,SSW,11,78,1018.5,7,19.8,Yes,0,No
09-04-2010,Cobar,14.6,23.5,0,4.4,E,20,ENE,9,67,1015.3,7,19,No,0.6,No
10-04-2010,Cobar,17.1,26.2,0.6,2,WNW,30,NW,9,74,1012.2,2,21.5,No,0,No
11-04-2010,Cobar,15.3,24.1,0,3.6,WSW,33,SW,6,73,1014.3,7,19.2,No,0,No
12-04-2010,Cobar,10.3,19.4,0,4.2,SW,30,S,9,62,1020,5,12.9,No,0,No
13-04-2010,Cobar,6.9,21.1,0,4.4,SSE,30,SSE,11,60,1023.3,0,13.6,No,0,No
14-04-2010,Cobar,7.9,22.9,0,3.8,WSW,20,SSW,6,60,1022.9,6,14.4,No,0,No
15-04-2010,Cobar,9.2,24.6,0,3.6,ESE,22,SE,7,57,1021.8,0,15.9,No,0,No
16-04-2010,Cobar,11.8,27.6,0,4.4,NE,30,ENE,13,40,1023.5,1,20.1,No,0,No
17-04-2010,Cobar,14.7,27.4,0,5.8,ENE,31,ENE,19,51,1025.1,2,19.7,No,0,No
18-04-2010,Cobar,15.6,27.8,0,5.2,NE,31,NE,22,58,1023.9,6,19.6,No,0,No
19-04-2010,Cobar,16.3,28.7,0,5.2,NNE,31,NE,19,57,1023,3,21.5,No,0,No
20-04-2010,Cobar,14.8,27.9,0,5,NNE,24,ENE,13,58,1022.5,3,22.2,No,0,No
21-04-2010,Cobar,15.3,28.6,0,4.2,NE,26,NE,17,61,1021.3,4,21.1,No,0,No
22-04-2010,Cobar,16.2,30.2,0,5.4,W,59,NE,11,51,1022.3,5,22.8,No,0,No
23-04-2010,Cobar,17.1,29.9,0,4.6,N,31,NNE,13,53,1021.3,1,24,No,0,No
24-04-2010,Cobar,18,30.3,0,5.8,SW,46,NNW,20,49,1016.3,7,23.7,No,8.4,Yes
25-04-2010,Cobar,14.1,20.1,8.4,4.6,SSW,39,SW,11,92,1018.4,6,15.3,Yes,0,No
26-04-2010,Cobar,7.6,20.8,0,4,SE,30,ESE,9,57,1025.6,0,15.7,No,0,No
27-04-2010,Cobar,9.6,20.5,0,2.8,N,17,ENE,6,70,1021.2,8,13,No,0,No
28-04-2010,Cobar,9.9,23.2,0,2.2,WSW,31,WSW,7,46,1023.4,0,17,No,0,No
29-04-2010,Cobar,8.8,22,0,3.6,SW,26,SE,4,55,1024.5,0,17.2,No,0,No
30-04-2010,Cobar,9,21.1,0,3.6,SSE,24,SE,7,60,1026.5,0,16.1,No,0,No
01-05-2010,Cobar,8.4,24.5,0,3.4,SW,19,E,7,68,1026.3,0,15.8,No,0,No
02-05-2010,Cobar,10.9,25.6,0,3.6,E,17,ENE,9,48,1025.8,1,18.8,No,0,No
03-05-2010,Cobar,11.6,27.9,0,4,N,33,ENE,13,42,1024.5,6,18.7,No,0,No
04-05-2010,Cobar,14.8,28.7,0,5.2,NNW,41,N,19,48,1019.9,2,20.7,No,2.8,Yes
05-05-2010,Cobar,9.8,17.8,2.8,6,SW,44,SSW,20,57,1019,1,13.1,Yes,0,No
06-05-2010,Cobar,6.3,18.9,0,4.4,SW,44,WSW,6,49,1024.6,1,13.1,No,0,No
07-05-2010,Cobar,8.1,20.1,0,3,SW,44,S,7,56,1024.7,1,14.1,No,0,No
08-05-2010,Cobar,6.6,22.4,0,3.6,SW,44,S,6,57,1024,0,14.7,No,0,No
09-05-2010,Cobar,8.8,23.9,0,3.2,SW,44,SE,6,60,1022.2,1,16.7,No,0,No
10-05-2010,Cobar,8.6,25.5,0,3.2,WNW,30,NE,15,36,1019.4,0,16.9,No,0,No
11-05-2010,Cobar,12.1,20.9,0,4.8,SW,37,WSW,9,27,1015.6,1,19.7,No,0,No
12-05-2010,Cobar,3.5,15.7,0,4.6,SSW,31,S,9,54,1023.6,NA,9.3,No,0,No
13-05-2010,Cobar,3,17.7,0,3,S,26,S,9,57,1024.9,0,9.5,No,0,No
14-05-2010,Cobar,4.1,19.8,0,2.8,SW,26,S,6,59,1021.4,0,11.3,No,0,No
15-05-2010,Cobar,6.2,20.9,0,2.6,SW,20,ESE,6,50,1019.5,1,14.2,No,0,No
